Link,n_hits,all_links,category,id,url,hs_path,profile,permalink,created_at,sic_code,service_area,hours,products,services,brands,specialities,established,employee_cnt,payment_method,diplomas,licenses,memberships,liability_insurance,bonded,project_rate,project_minimum,written_contract,written_warranty,warranty_terms,parent_company_id,name,total_number_of_reviews_cache,total_number_of_approved_reviews_cache,number_of_photos_cache,avg_rating_cache,categories_info_cache,savings_count,fraudulent,fraudulent_count,total_number_of_pending_reviews_cache,images_count,bully,replied_to_at_least_one_review_cache,latest_approved_review_created_at,has_set_tasks,lead_purchase_eligible,service_area_id,star_score,quote_button_category,direct_phone,direct_contact,claimed_at,subdomain,completion_percent_cache,secret
https://homestars.com/on/halton/builders,40,"c(""https://homestars.com/on/halton/builders?&page=2&"", ""https://homestars.com/on/halton/builders?&page=3&"", ""https://homestars.com/on/halton/builders?&page=4&"")",Builders,207035,NA,/companies/207035-fourteen-estates-ltd?searched_category_id=321&service_area=1804177,NA,fourteen-estates-ltd,2008-01-23T10:27:41.000-05:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,61868,Fourteen Estates Ltd,10,6,0,6.66667,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,TRUE,2019-01-16T12:53:18.000-05:00,TRUE,FALSE,1804177,54.0456670508,321,NA,NA,2017-10-25T10:24:27.000-04:00,NA,NA,878eaa3e202198a1dce9be1cc44f67c32fd47000
https://homestars.com/on/halton/builders,40,"c(""https://homestars.com/on/halton/builders?&page=2&"", ""https://homestars.com/on/halton/builders?&page=3&"", ""https://homestars.com/on/halton/builders?&page=4&"")",Builders,2953169,NA,/companies/2953169-manorville-homes?searched_category_id=321&service_area=2246703,NA,manorville-homes,2021-02-17T15:24:23.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2015265,Manorville Homes,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,2246703,-1.0,321,NA,NA,2021-02-17T15:26:05.000-05:00,NA,0,48271e0f04ebb3d8da5b51e1b1f9c2a9b8b37b10
https://homestars.com/on/halton/builders,40,"c(""https://homestars.com/on/halton/builders?&page=2&"", ""https://homestars.com/on/halton/builders?&page=3&"", ""https://homestars.com/on/halton/builders?&page=4&"")",Builders,2879336,NA,/companies/2879336-alair-homes-pickering?searched_category_id=321&service_area=2065297,,alair-homes-pickering,2015-11-14T19:15:48.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1941760,Alair Homes Pickering   No Longer In Business,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,2065297,-1.0,321,NA,NA,NA,NA,0,5adaca47b1ca0b2b6364c7d93474195aacfe4caf
https://homestars.com/on/halton/builders,40,"c(""https://homestars.com/on/halton/builders?&page=2&"", ""https://homestars.com/on/halton/builders?&page=3&"", ""https://homestars.com/on/halton/builders?&page=4&"")",Builders,2921142,NA,/companies/2921142-ranjha-construction-inc?searched_category_id=321&service_area=2174549,NA,ranjha-construction-inc,2018-08-31T10:52:32.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1983316,Ranjha Construction Inc ,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,2174549,-1.0,321,NA,NA,2018-08-31T10:53:09.000-04:00,NA,0,5b9be3ed3b6ee9374532b99a4d631e2a2975ad4a
https://homestars.com/on/halton/builders,40,"c(""https://homestars.com/on/halton/builders?&page=2&"", ""https://homestars.com/on/halton/builders?&page=3&"", ""https://homestars.com/on/halton/builders?&page=4&"")",Builders,2973035,NA,/companies/2973035-fungo?searched_category_id=321&service_area=2291657,NA,fungo,2022-09-14T08:13:24.000-04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,2034946,Fungo,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,NA,2291657,-1.0,321,NA,NA,2022-09-14T08:14:03.000-04:00,NA,0,c993a5e50a0abe6fbf08650dfe8eea54809e0dd6
https://homestars.com/on/halton/builders,40,"c(""https://homestars.com/on/halton/builders?&page=2&"", ""https://homestars.com/on/halton/builders?&page=3&"", ""https://homestars.com/on/halton/builders?&page=4&"")",Builders,192987,NA,/companies/192987-a-b-lech-okolotowicz-design-general-contracting?searched_category_id=321&service_area=1804113,NA,a-b-lech-okolotowicz-design-general-contracting,2008-01-23T10:21:08.000-05:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,50380,A & B Lech Okolotowicz Design & General Contracting,1,1,0,10,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,FALSE,2007-12-04T16:03:25.000-05:00,FALSE,FALSE,1804113,14.9038461538,321,NA,NA,NA,NA,NA,NA
https://homestars.com/on/halton/builders,40,"c(""https://homestars.com/on/halton/builders?&page=2&"", ""https://homestars.com/on/halton/builders?&page=3&"", ""https://homestars.com/on/halton/builders?&page=4&"")",Builders,208543,,/companies/208543-grand-homes?searched_category_id=321&service_area=1824973,Custom home building &amp major renovations.,grand-homes,2006-10-06T20:00:00.000-04:00,NA,,,,,,,0,0,,,,,FALSE,FALSE,,,FALSE,FALSE,,63095,Grand Homes,3,3,0,6.91667,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,FALSE,2013-09-21T20:31:35.000-04:00,FALSE,FALSE,1824973,49.260379127,321,NA,NA,NA,NA,NA,NA
https://homestars.com/on/halton/builders,40,"c(""https://homestars.com/on/halton/builders?&page=2&"", ""https://homestars.com/on/halton/builders?&page=3&"", ""https://homestars.com/on/halton/builders?&page=4&"")",Builders,212901,NA,/companies/212901-kilpatrick-construction?searched_category_id=321&service_area=1804291,NA,kilpatrick-construction,2008-01-23T10:30:23.000-05:00,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,66607,Kilpatrick Construction,8,4,0,2.5,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,FALSE,2014-11-02T07:43:36.000-05:00,FALSE,FALSE,1804291,11.500940444,321,NA,NA,NA,NA,NA,NA
https://homestars.com/on/halton/builders,40,"c(""https://homestars.com/on/halton/builders?&page=2&"", ""https://homestars.com/on/halton/builders?&page=3&"", ""https://homestars.com/on/halton/builders?&page=4&"")",Builders,2751811,NA,/companies/2751811-service-naskapi-adoschouana-enr?searched_category_id=321&service_area=1765015,NA,service-naskapi-adoschouana-enr,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1814863,Service Naskapi Adoschouana Enr,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,1765015,-1.0,321,NA,NA,NA,NA,NA,NA
https://homestars.com/on/halton/builders,40,"c(""https://homestars.com/on/halton/builders?&page=2&"", ""https://homestars.com/on/halton/builders?&page=3&"", ""https://homestars.com/on/halton/builders?&page=4&"")",Builders,2733837,NA,/companies/2733837-groupe-giroux-arpenteurs-geomtres?searched_category_id=321&service_area=1747041,NA,groupe-giroux-arpenteurs-geomtres,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1796889,Groupe Giroux Arpenteurs-G,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,1747041,-1.0,321,NA,NA,NA,NA,NA,NA
https://homestars.com/on/halton/builders,40,"c(""https://homestars.com/on/halton/builders?&page=2&"", ""https://homestars.com/on/halton/builders?&page=3&"", ""https://homestars.com/on/halton/builders?&page=4&"")",Builders,2738342,NA,/companies/2738342-maisons-nordique-inc-les?searched_category_id=321&service_area=1751546,NA,maisons-nordique-inc-les,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1801394,Maisons Nordique Inc (Les),0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,1751546,-1.0,321,NA,NA,NA,NA,NA,NA
https://homestars.com/on/halton/builders,40,"c(""https://homestars.com/on/halton/builders?&page=2&"", ""https://homestars.com/on/halton/builders?&page=3&"", ""https://homestars.com/on/halton/builders?&page=4&"")",Builders,2721024,NA,/companies/2721024-construction-m-v-f-larochelle-inc-gus?searched_category_id=321&service_area=1734228,NA,construction-m-v-f-larochelle-inc-gus,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1784076,Construction M V F Larochelle Inc/GUS,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,1734228,-1.0,321,NA,NA,NA,NA,NA,NA
https://homestars.com/on/halton/builders,40,"c(""https://homestars.com/on/halton/builders?&page=2&"", ""https://homestars.com/on/halton/builders?&page=3&"", ""https://homestars.com/on/halton/builders?&page=4&"")",Builders,2680558,NA,/companies/2680558-agregat-r-n-inc?searched_category_id=321&service_area=1693762,NA,agregat-r-n-inc,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1743610,Agr,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,1693762,-1.0,321,NA,NA,NA,NA,NA,NA
https://homestars.com/on/halton/builders,40,"c(""https://homestars.com/on/halton/builders?&page=2&"", ""https://homestars.com/on/halton/builders?&page=3&"", ""https://homestars.com/on/halton/builders?&page=4&"")",Builders,2737412,NA,/companies/2737412-la-plaza-du-sport?searched_category_id=321&service_area=1750616,NA,la-plaza-du-sport,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1800464,La Plaza du Sport,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,1750616,-1.0,321,NA,NA,NA,NA,NA,NA
https://homestars.com/on/halton/builders,40,"c(""https://homestars.com/on/halton/builders?&page=2&"", ""https://homestars.com/on/halton/builders?&page=3&"", ""https://homestars.com/on/halton/builders?&page=4&"")",Builders,2683643,NA,/companies/2683643-construction-kay-bek-inn?searched_category_id=321&service_area=1696847,NA,construction-kay-bek-inn,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1746695,Construction Kay-Bek Inn,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,1696847,-1.0,321,NA,NA,NA,NA,NA,NA
https://homestars.com/on/halton/builders,40,"c(""https://homestars.com/on/halton/builders?&page=2&"", ""https://homestars.com/on/halton/builders?&page=3&"", ""https://homestars.com/on/halton/builders?&page=4&"")",Builders,2749347,NA,/companies/2749347-baril-marcel-ltee?searched_category_id=321&service_area=1762551,NA,baril-marcel-ltee,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1812399,Baril Marcel Lt,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,1762551,-1.0,321,NA,NA,NA,NA,NA,NA
https://homestars.com/on/halton/builders,40,"c(""https://homestars.com/on/halton/builders?&page=2&"", ""https://homestars.com/on/halton/builders?&page=3&"", ""https://homestars.com/on/halton/builders?&page=4&"")",Builders,2573614,NA,/companies/2573614-belanger-g-construction?searched_category_id=321&service_area=1586818,NA,belanger-g-construction,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1636666,Belanger G Construction,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,1586818,-1.0,321,NA,NA,NA,NA,NA,NA
https://homestars.com/on/halton/builders,40,"c(""https://homestars.com/on/halton/builders?&page=2&"", ""https://homestars.com/on/halton/builders?&page=3&"", ""https://homestars.com/on/halton/builders?&page=4&"")",Builders,2700336,NA,/companies/2700336-breton-thibault-ltee?searched_category_id=321&service_area=1713540,NA,breton-thibault-ltee,2008-03-04T16:55:15.000-05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,1763388,Breton & Thibault Lt,0,0,0,NA,"Builders, Home Builders, Home Contractors, residential builders, home construction companies, residential building contractor, builder, construction builders, local home builders, custom home builders, master builders, general builders, new home builders, building contractors, custom home builders, luxury home builders, ,",0,FALSE,0,0,0,FALSE,FALSE,NA,FALSE,FALSE,1713540,-1.0,321,NA,NA,NA,NA,NA,NA
